,AF3,F7,F3,F5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
20,0.4435742113112582,0.7483696371820336,0.6421245549096355,0.5375933602572438,0.4851376265485001,0.46828247515765753,0.18918942102464342,0.20254788300933058,0.19068751121534433,0.2937096214537096,0.2633484081517139,0.4254354225350081,0.06478873875664348,0.1491135103638399
21,0.5027926185505365,0.7601032838983048,0.633427138282677,0.5360340177032121,0.4575375198104865,0.34701157143391725,0.22072184898728509,0.2604174472684164,0.21064254272496186,0.29457708894450185,0.2916811350798447,0.43981928631356126,0.06968118760385877,0.16463394037159063
22,0.4223481826169859,0.7262049788135592,0.6321836360549611,0.5087655526246255,0.43312134100958843,0.5093242950383683,0.30000068623347076,0.2557889400721862,0.2128592992938536,0.286334495464299,0.2789680689613139,0.42808500578064645,0.06345446019174794,0.09257261445818088
23,0.3396653964241665,0.6992601297667793,0.619136919533954,0.4760416141199908,0.38747291134327355,0.6026063260968897,0.3702709935974404,0.2569460668710164,0.24611909260726605,0.293275887708484,0.2553576937602635,0.4163521668053889,0.06360268199590902,0.06651839059601272
24,0.30502628784930863,0.6718816207627132,0.5868283416756288,0.4663027706150764,0.3779191059930511,0.4925338136702351,0.29549556350096395,0.20370500980816075,0.20288178353861497,0.28546702797384604,0.24155448170328775,0.3906131521967904,0.06360268199590902,0.08702862354475016
25,0.29385581364716273,0.6797040519067803,0.5883818320894836,0.4627968463001597,0.4033965941065958,0.4347015124228477,0.1540542673426586,0.10995349452311132,0.10975689569634994,0.2468548107270241,0.21830725790932703,0.37623072997589446,0.05337283656154845,0.049889584644247975
26,0.2670381647234876,0.7088221663135599,0.6029820390243437,0.45890219910341834,0.4416138370471643,0.3563411956561424,0.04504608057735737,0.0844922968417805,0.10310451479401905,0.23600898861569064,0.21576450634224287,0.3777443656711714,0.05381778430136297,0.0
27,0.27374470466377687,0.6879617981989838,0.5840325321954349,0.4635757757396899,0.40870516220787323,0.24626513044074017,0.0,0.10416786052805804,0.16518847708827167,0.2689810148543472,0.24663998483745786,0.3758516002733199,0.06819868723480216,0.027161544210585475
28,0.3016772732983455,0.6627548993644066,0.5877606725560724,0.4701989014870911,0.2993640230287795,0.25932518323519105,0.04234232070417576,0.09259218443540362,0.18847075464731233,0.2819963318519232,0.2796943717757756,0.4277073176357291,0.07249824886525857,0.0837024401162445
29,0.2815661643149525,0.6783997616525426,0.619446907720091,0.4694199720475609,0.3269641297667931,0.3152958229852203,0.12072047652069884,0.08796367723918053,0.20177340525459897,0.2850324680688505,0.31383890465225406,0.5367150357362185,0.07249824886525857,0.08924643102967522
30,0.2815661643149525,0.6675350900423727,0.6150976078260442,0.45461586167400014,0.4171976582462733,0.34701157143391725,0.18198225400245605,0.13541689625525777,0.2771621293526536,0.3193065217032949,0.35597484363736065,0.6237707115817646,0.08554487323368676,0.09312680243061777
31,0.3553083157265249,0.6540634931142382,0.5970804318775791,0.4491618719232289,0.33545662580436186,0.3675324813742762,0.24594607577390093,0.2581031936698537,0.39911540856964933,0.35574841790444367,0.3973844798080055,0.6419386645983636,0.10051894571098607,0.14467895099089034
32,0.4223481826169859,0.6736195709745765,0.6123017983456087,0.4592909219855468,0.24946833457300244,0.3488803385102415,0.2828825923159073,0.4004628507198973,0.5033283016476844,0.3817790518992563,0.44206317036019804,0.6037099931670156,0.1123795133186789,0.16685174785608226
33,0.4715067799458268,0.684050582627119,0.6318736478688223,0.46396598229678787,0.30360926027689317,0.30783496583931935,0.25675768409963595,0.4409733089420911,0.5088680818721016,0.3852497480215167,0.4729379571385177,0.5563966244480962,0.12008874109996093,0.1845899853483246
34,0.507260808231571,0.684919557732881,0.6356017882297014,0.468250836050931,0.31953294304104674,0.3022357701907694,0.24054027161103164,0.40972427321398186,0.42904795583364574,0.3592191140267058,0.45622953382426346,0.5567757541509657,0.11282446105849431,0.23669632188103407
35,0.42569719716882304,0.6579747086864405,0.6119918101594717,0.45344820935264707,0.3566868551276272,0.3414194813643334,0.2234238932769692,0.3611117233473493,0.37250588496118553,0.32451215280646295,0.3944785768338317,0.5439069676253467,0.09295765740664752,0.1873609252087931
36,0.2770937192147471,0.601911745232881,0.5641506944860843,0.4004676543986516,0.4246288449720197,0.3563411956561424,0.18738805816532533,0.26620528531429244,0.33148533246055933,0.2885031641911109,0.33018486827631577,0.47123371400069836,0.07605641914757832,0.05155214856026902
37,0.23351823127782012,0.5906117584745765,0.5467534949098933,0.3938445286512504,0.39172017013272864,0.35820996273101,0.19549590661717176,0.14699036829708945,0.2549882300784958,0.2620396226105033,0.3014889899410953,0.46215045827107915,0.07131219210452411,0.014967297631770293
38,0.3173201926007039,0.6219031382413558,0.5716057920464621,0.44721529016234385,0.38959552996691826,0.3414194813643334,0.200001029350382,0.14351898789969653,0.2394688229023174,0.293275887708484,0.31892440778642417,0.5492061341166252,0.07605641914757832,0.06152964325061916
39,0.38770907404212807,0.631463519597288,0.5824790417815802,0.45227907335601714,0.43524395963323315,0.3059697515532065,0.1945952251875127,0.3113442507327093,0.39911540856964933,0.3600874076765894,0.3675984555343401,0.6275548008198104,0.08954799125570556,0.09589774229108983
40,0.4111734529956621,0.612776416843051,0.5880706607422095,0.4269571900380118,0.4341826503214108,0.3880604968935941,0.24774743863392246,0.48495294350995266,0.5886924303044623,0.40997835462087906,0.4311658612773961,0.6718394565902219,0.10911806897201348,0.13580983224455068
41,0.3999987233743383,0.6045186705508474,0.6045355294379569,0.42500912460215545,0.4161363489336196,0.4776120993784261,0.2738740624336984,0.5324105706285778,0.6308192498917222,0.44685481072702515,0.490737218108114,0.7142327885204391,0.12172002792784387,0.1640797523995836
42,0.39441135856410625,0.614514367054916,0.596769260530305,0.42189340684464227,0.3757964873694064,0.4776120993784261,0.2540539242264508,0.5196755636862704,0.6186249775684516,0.4585689264882422,0.5234291453559532,0.7399703615713804,0.12512997640588708,0.16685174785608226
43,0.45251484609250525,0.630594544491526,0.5874495012090399,0.42189340684464227,0.33864055374066027,0.4645520465839752,0.2837832737455699,0.5648145291046944,0.6807110510592267,0.46551031873242543,0.5357790600673944,0.7361848307753824,0.13031858653432238,0.19235072815021326
44,0.45251484609250525,0.6249453787074586,0.5961481009971354,0.4289052554741719,0.3694266099554824,0.4477615652172986,0.31711706456752964,0.5706023671505704,0.6873613207650422,0.4672460798731013,0.5285146484901233,0.7153672945131433,0.1326907000557913,0.20288241081257397
45,0.34972095091629996,0.5914823887711869,0.5831002013149931,0.41760855309049916,0.4076438528960509,0.37686210559650135,0.2504511985071076,0.3958343435236671,0.515522573970955,0.41691974686472477,0.47875045480376066,0.6589706700648996,0.11415873962338985,0.14301533147840573
46,0.3195542874407806,0.5880048331566101,0.5666353326192457,0.40825843246771143,0.3269641297667931,0.26678959316985384,0.15045154162331542,0.1898150801169436,0.32261619499020355,0.35401348292319845,0.4140935948391551,0.5991676445232308,0.09103049162487764,0.08592024760073613
47,0.3709512350288833,0.6210341631355938,0.5588690637115938,0.4179972759726258,0.2887468868253933,0.24813389751560777,0.12612628068356457,0.14120473430203617,0.28048726420556136,0.33579170866302377,0.39084567932830083,0.6074940824050632,0.08465526008127355,0.09257261445818088
48,0.3955305336933037,0.627552304025425,0.5647718540192539,0.4242301951626253,0.40445790341841814,0.2985053416185437,0.16396347865453365,0.17939873487484448,0.2915752694413314,0.33449050742734343,0.39702132840091586,0.6233915818788933,0.0859895386461691,0.12306034209770189
49,0.39664970882336803,0.6158186573091537,0.5983227509441598,0.4253993311592552,0.5074311867257464,0.39365258696317795,0.2252252561369943,0.2604174472684164,0.33148533246055933,0.3449025957931102,0.415909351874884,0.5624526087871597,0.09340260514646204,0.17073211925702836
50,0.4558681160626463,0.6240764036016948,0.6067101793849812,0.4355283812215731,0.48089238930038647,0.43843194099507343,0.2630641696921643,0.40856494236433605,0.451219743912155,0.39262487401058976,0.4689425999427925,0.5117342805327674,0.1114901824934833,0.24057669328198017
51,0.47932823959700244,0.6171229475633897,0.5874495012090399,0.43825537609695786,0.4161363489336196,0.3992517826117208,0.24864812006358505,0.48148376716428487,0.5443446317544129,0.42559690024958385,0.5078094845463532,0.5151406816261925,0.11786513170986979,0.2633036781191791
52,0.4111734529956621,0.5806160619701703,0.5886918202756206,0.41721834653309564,0.4416138370471643,0.4496232267146638,0.28828839647807314,0.4374997244938754,0.5875819408230711,0.43080335751218435,0.4874681637265681,0.4844816302288901,0.10971095618877236,0.22616358362221334
53,0.40335199334447935,0.5558453058789841,0.6054678603184005,0.4028044427169384,0.4341826503214108,0.5335827391299119,0.352252218249518,0.4525489850347455,0.6474512577458142,0.44425158209555526,0.47875045480376066,0.46404322366922557,0.11297240053543778,0.23669632188103407
54,0.46368532029464404,0.5593220338983063,0.6032932103713762,0.41410262877558246,0.31422437493893796,0.48880338509801646,0.3108105789750013,0.45023473143617565,0.606430705245188,0.43774474975636757,0.5038134356337327,0.5416350725246257,0.12157152379635061,0.30931289136248097
55,0.4223481826169859,0.5754013837393224,0.5837213608481608,0.42306254284127043,0.2717618947502558,0.47388167080620036,0.26756757684117005,0.2997685746400549,0.4323709794900381,0.40086829365022325,0.4896470721696691,0.586676546142824,0.10837667762376135,0.3209540055653193
56,0.34860177578623563,0.572794458421356,0.5722269515798732,0.41176435678232437,0.33545662580436186,0.4776120993784261,0.26576621398114497,0.1782416080760143,0.32372457327421955,0.38308025313527594,0.449690733344557,0.5314158692449418,0.09547827505960971,0.24445706468292272
57,0.37206615473976967,0.5627987619172892,0.5799944036484206,0.41098542734309795,0.3588114952934376,0.3414194813643334,0.21891877054446596,0.23148266513886995,0.355875988303616,0.3943606351516049,0.4733018002625027,0.5291454157018762,0.10244639381997267,0.2123057175309171
58,0.42569719716882304,0.5658410023833902,0.5868283416756288,0.42228361340174025,0.3248415111423242,0.2574599689490853,0.19819795090685588,0.2916686870464389,0.3625283692059469,0.39696386378273374,0.5118048417420784,0.5836492747522684,0.1065974513190513,0.26607567357611117
59,0.42010983235772414,0.5749668961864405,0.5684999943801312,0.4164394170938692,0.31422437493893796,0.30037055590465656,0.20900955923259446,0.24189901038096906,0.3070946766175098,0.39305860775615464,0.4885576179481177,0.5647245038878808,0.10244639381997267,0.2948997817027177
60,0.3843558040719799,0.5910470736227129,0.5681888230328571,0.40825843246771143,0.3025479509650708,0.26119395031005865,0.18648737673566274,0.26388882766490696,0.31485543580385666,0.3973975975283004,0.47548070870560366,0.5348222703380703,0.10244639381997267,0.28492228701236755
61,0.3977646285342544,0.6084315413135606,0.6008073890773211,0.4160506942117408,0.36730399133100633,0.2443999161546273,0.18918942102464342,0.35879746974968896,0.3713975066763098,0.40086829365022325,0.5081726359534429,0.5968971909804619,0.10348422877654695,0.3015521485605923
62,0.39329643885321985,0.6023470603813568,0.6001862295439082,0.409816291346468,0.4405525277353419,0.2873105031102057,0.21441536339475675,0.35300963170291055,0.3691807501082778,0.4021694948862411,0.5143475933091626,0.6597274879123898,0.10348422877654695,0.3309315002556694
63,0.35418914059733453,0.5684479277010173,0.5638395231388103,0.37397811875929143,0.3365179351161842,0.23880427329483922,0.19909863233651848,0.2685195389128552,0.35033198568616086,0.39088993902934277,0.4783866116797775,0.6373963159548737,0.10348422877654695,0.3264958852862563
64,0.3296098419329141,0.5588875463450851,0.5479964055569209,0.3654069275760339,0.24522309732488878,0.24253470186706494,0.19189146531432755,0.23032553833913738,0.34922360740215197,0.37874208952256083,0.4605880424270765,0.5749437071675665,0.1008153893194228,0.29600815764716515
65,0.2581017853614185,0.5658410023833902,0.5594908148252102,0.38761160946125095,0.3397018630524826,0.29104448447264275,0.181081572572797,0.24189901038096906,0.3259434410396267,0.39002164537945916,0.46458409133969525,0.5329295049402187,0.09873971940627513,0.27494479232201385
66,0.2044707429323651,0.5471530720338986,0.561354293425202,0.38176889682835125,0.41082778083234217,0.2555947546615158,0.17387440555060607,0.23495404553536758,0.36474512577484575,0.40997835462087906,0.46930575134988217,0.5246030670583863,0.10185322427599708,0.27050917735303415
67,0.23463740640788444,0.5380263506355938,0.5538986042841341,0.36930305844805034,0.37685779668122876,0.2630591645976281,0.2063057993594093,0.2824072645523472,0.451219743912155,0.41041208836610643,0.46930575134988217,0.5344445821931529,0.10318750284089173,0.2804866720433843
68,0.2815661643149525,0.5523685778600012,0.5486175650900904,0.36774519956929197,0.3237781802891604,0.2705200217435362,0.19909863233651848,0.36342597694591205,0.43569822553946125,0.4034706961219232,0.46022489101998687,0.5374718535837086,0.09933288895025072,0.29212778624621905
69,0.30055809816828116,0.5558453058789841,0.5464429151430661,0.3478773060020597,0.31422437493893796,0.24999911180317724,0.19819795090685588,0.38889158272888125,0.41352643746095197,0.41605227937427003,0.465310394154157,0.5268735206011552,0.100370723906825,0.28991103435775756
70,0.29050254367702166,0.5488918498410182,0.5442682651960418,0.3385279272167576,0.3619954232297289,0.3264906614935583,0.25675768409963595,0.3865773291312209,0.4745020214711886,0.4368764561061447,0.4729379571385177,0.5177902648718309,0.10437355960162709,0.2843670434443304
71,0.2804469891848882,0.5536720405189843,0.549549895970534,0.3638490686972773,0.34288781253011535,0.401120549688045,0.27837918516620164,0.36342597694591205,0.4955675424613375,0.4438178483503279,0.4649472427470691,0.5314158692449418,0.10289105923257047,0.28325866749988293
72,0.268157339852678,0.5467185844806774,0.5622866243056439,0.37943062483509316,0.3301480577022602,0.35820996273101,0.25945972838861664,0.33680544841403304,0.4822627806575355,0.4412154458782904,0.46095119383416616,0.5563966244480962,0.10467028553728142,0.2888026584133101
73,0.2670381647234876,0.5528030654128813,0.565393013552665,0.3720300533234351,0.4150730180804558,0.3152958229852203,0.2441447129145793,0.3668995613941277,0.5166288410584485,0.448590571867701,0.4769340060511382,0.5783501082609916,0.11549301818840085,0.3015521485605923
74,0.3094987329495211,0.5901780985169491,0.5660141730858328,0.36930305844805034,0.39490409806901994,0.28917571739631853,0.2153160448251228,0.39930792797188275,0.5332608489125406,0.4537962029708691,0.49727532687092335,0.5961403731326751,0.12008874109996093,0.30931289136248097
75,0.34413358610520106,0.5949582891949152,0.5765762514739201,0.37592470052017646,0.31422437493893796,0.25372954037540296,0.19279386232819107,0.3773159066362268,0.49778429903022925,0.4446861420002133,0.5074463331392636,0.5677517752784365,0.11653085314497424,0.3076492718499999
76,0.3251416522518795,0.583224642478644,0.5843425203815737,0.38332675570710784,0.398088026004487,0.276119217392079,0.20270307364006612,0.39814859712132744,0.5011073226857619,0.448590571867701,0.5114416903349888,0.5083278794396371,0.11845801892662866,0.2998885290481077
77,0.29050254367702166,0.6027807203389841,0.5719169633937362,0.38098996738882107,0.47770643982274663,0.3264906614935583,0.2018023922097001,0.40509576601775876,0.5343671160000412,0.456399431602339,0.5052667329792673,0.4897807967201686,0.12053368883977633,0.2943466493267408
78,0.30614546297937295,0.6214678230932211,0.5582479041781809,0.3704721944446785,0.4246288449720197,0.3227602329213397,0.1945952251875127,0.2951400674438318,0.4745020214711886,0.4316708250029766,0.48201950918530834,0.4878880313220204,0.11445518323182657,0.2943466493267408
79,0.3407803161350529,0.6075609110169502,0.5678788348467201,0.3704721944446785,0.399151356858475,0.27798443167819187,0.18198225400245605,0.21874986224648296,0.3525508534515751,0.397831331273526,0.4580452908599906,0.4700992080079942,0.10541139455820048,0.29212778624621905
80,0.320669207151667,0.597131554554915,0.5675676634996876,0.3712511238839049,0.399151356858475,0.2686548074559667,0.1513522230536779,0.27083379251051554,0.33813771336289733,0.3921911402653624,0.4584084422670802,0.4678273129072732,0.10348422877654695,0.2893579019817807
81,0.29385581364716273,0.5901780985169491,0.5588690637115938,0.3556680840711195,0.3641180418533736,0.29104448447264275,0.12882832497254526,0.26504815851545516,0.3713975066763098,0.397831331273526,0.4718485029169681,0.4742624269489113,0.10570783816663809,0.2910194103017716
82,0.2592167050723049,0.5693177304023731,0.5554520946979888,0.33424233162512884,0.3301480577022602,0.24253470186706494,0.13603549199543608,0.15856604438974387,0.3281601976076516,0.39262487401058976,0.454413085071355,0.4666928069148639,0.10363245058070714,0.26053168266268045
83,0.2268159467567088,0.5588875463450851,0.5514133745705259,0.3268410182759851,0.3131630656271156,0.19402847205169138,0.14594641889081217,0.17129664323040572,0.32483295155822844,0.39305860775615464,0.41663634640624103,0.46707049505978127,0.09770216677691845,0.21507771298784917
84,0.24916115058017851,0.5619289592159333,0.5598013945920357,0.3373587912201277,0.32165556166468434,0.24066948758095208,0.13423412913541455,0.2233805734944312,0.35920112315652375,0.391757406520135,0.4155462004677961,0.4750192447966963,0.0994811107544118,0.23669632188103407
85,0.25028032571024283,0.5658410023833902,0.5666353326192457,0.34437138168744674,0.31953294304104674,0.17910320497112764,0.08648600426837305,0.13541689625525777,0.2915752694413314,0.3891541778886669,0.46131434524153825,0.4753983744992709,0.10837667762376135,0.28603066295681145
86,0.23799067637803262,0.5614944716630514,0.5635295349526732,0.33657986178090127,0.27707046285153325,0.0,0.04054095784485412,0.11111282537276423,0.2760537510686376,0.4147510781382522,0.5070831817318915,0.48183204698325177,0.12097863657959174,0.2915746538702422
87,0.24580788061003034,0.5454151218220336,0.5560732542311584,0.32528241755974285,0.2760091535397109,0.037311391307035535,0.0666675816446265,0.23611117233510015,0.4057656782746051,0.44425158209555526,0.535415216943127,0.49545765135636266,0.13343209140404344,0.2893579019817807
88,0.24022477121810937,0.5319426972986445,0.5523457054509695,0.31125872030068535,0.3227168709765067,0.24253470186706494,0.1468471003204712,0.3009279054906102,0.49334656349941497,0.4689810148543483,0.5735551070156149,0.5166543173214713,0.13891770979523432,0.32150713794129615
89,0.23240331156693372,0.5210771980932201,0.5526562852175534,0.28827436713845245,0.3280254390786155,0.30783496583931935,0.19369454375785367,0.31828701152749517,0.5121953279215319,0.4945770889445029,0.6178706461604335,0.5333086346427933,0.14321698909847314,0.3475613618034643
90,0.24469296089914394,0.5097780389298308,0.5452005960764854,0.26723807941237965,0.3333340071798929,0.2630591645976281,0.18738805816532533,0.4456018161383142,0.5920196763538854,0.5223426579205608,0.6716308887594149,0.5503406401093276,0.15893245292402547,0.3680715947526352
91,0.31843511231158317,0.5280306541311877,0.5529668649841373,0.2812625185089228,0.38959552996691826,0.2742504503157548,0.21801808911410347,0.5625002755061246,0.7416866350694704,0.5752713934006373,0.7446416145228429,0.5965180612775924,0.1828020922707898,0.4345889297521879
92,0.34301866639431466,0.5488918498410182,0.5709846325132926,0.2976237459237545,0.44267514635898664,0.30037055590465656,0.24955051707674514,0.581018712393572,0.7915742138430772,0.6108458221113331,0.7889571536676616,0.6366394981070869,0.19688683392300899,0.4861421339089169
93,0.26256997504245305,0.5228159759003397,0.5563838339977423,0.2691861448482342,0.4320600316977732,0.28358007453798706,0.1963965880475378,0.5300919089283695,0.7039933286182674,0.5861172155119707,0.7929525108633868,0.6279339305226799,0.19184559861708284,0.46119628599076634
94,0.23240331156693372,0.5006513175315259,0.5365019962883899,0.24620179168600131,0.4161363489336196,0.3488803385102415,0.1828829354321151,0.5023164576493855,0.6430177446088905,0.5561821516500096,0.789320996791929,0.6188492332354034,0.181319309574401,0.4251666786303048
95,0.25698261023135416,0.5097780389298308,0.5377449069356608,0.2625637609383187,0.44904502377291067,0.47201290372988325,0.2540539242264508,0.5196755636862704,0.6729502918728798,0.5639910113846476,0.7700691301936935,0.6290698780730413,0.1765750825313468,0.4284918064627803
96,0.25698261023135416,0.5149935447562708,0.5346379261081928,0.27814605891392397,0.47027525309700025,0.498133009318785,0.29459488207060147,0.5138921337420399,0.7128603548921078,0.5691974686472463,0.7526337123480822,0.612036431048848,0.17865075244449447,0.4251666786303048
97,0.25028032571024283,0.516297007415254,0.532152696394343,0.27697692291729403,0.4511676423973867,0.49067215217287696,0.31171126040536734,0.5949086420838867,0.7560976639607659,0.5761388608914295,0.7689789842552486,0.5741868893200746,0.1838399272273632,0.42350305911782016
98,0.25028032571024283,0.5145582296077968,0.5399195568826851,0.2785355236335363,0.42887408222013335,0.48694172360065124,0.3459457326569897,0.6851865729207205,0.8215067611079263,0.5861172155119707,0.7740644873894187,0.5730509417697149,0.18843621479347394,0.4329274214321934
99,0.26592324501260123,0.5089090638240688,0.5302892177945928,0.26295322565823653,0.4299353915319557,0.3563411956561424,0.30990989754534226,0.5879658812899962,0.7516641508238422,0.5674625336659993,0.7308390941827607,0.5844060925997603,0.1810228659659634,0.40632006519361497
100,0.26256997504245305,0.5336806475105096,0.5138243490988454,0.23217809442694382,0.4076438528960509,0.2518643260892901,0.27477474386335743,0.48958585880872363,0.6507785037952374,0.5492407594058264,0.6956044153678373,0.5560189363031789,0.165604410403283,0.3652995992957031
101,0.21452629742449858,0.5362884004237287,0.5138243490988454,0.22165957964531557,0.4097664715205198,0.32089501863377023,0.2972969263602856,0.5289369861803621,0.6452345011769154,0.5275491151831595,0.689066306605028,0.5223326135153226,0.1630837927503208,0.3525501091488543
102,0.2111730274543504,0.5167314949681359,0.5225223573064941,0.2337359533057004,0.447981692919754,0.32462544720745257,0.28018054802622316,0.5613453527581171,0.6419072551274922,0.5132317707904726,0.6901564525434729,0.5484478747111812,0.17064508105477483,0.3680715947526352
103,0.2111730274543504,0.5167314949681359,0.5225223573064941,0.2337359533057004,0.447981692919754,0.32462544720745257,0.28018054802622316,0.5613453527581171,0.6419072551274922,0.5132317707904726,0.6901564525434729,0.5484478747111812,0.17064508105477483,0.3680715947526352
104,0.23575232611877084,0.5475875595867805,0.5271822369671266,0.23996887249600363,0.35987280460525994,0.22387900621427548,0.24684675720355997,0.5439818386195867,0.6762775379223029,0.532321012541102,0.6854334090994971,0.5832701450493989,0.17375858592449678,0.3841462127323929
105,0.22569677162664448,0.5528030654128813,0.5296674666807348,0.22633463995655845,0.2855629588899262,0.23880427329483922,0.26666689541150745,0.5659738599543402,0.7682919362840366,0.5466383569341264,0.6879761606665813,0.5560189363031789,0.1742029690097615,0.38470145630043007
106,0.20335156780317476,0.5306384070444068,0.5175518978790343,0.23178788786984406,0.4129503994559869,0.31716103727278977,0.2792798665965641,0.5532432611136784,0.7738359389023515,0.5301515176551987,0.7065017244503551,0.5264958324562379,0.16916229835838603,0.3863629646208544
107,0.20223239267311044,0.5541065280718644,0.5100962087379681,0.25321364031553095,0.5127397548270238,0.3115653944130017,0.2342337860185033,0.4733816755198461,0.7017765720502354,0.5158358255813731,0.7141299791516111,0.5336863227877107,0.16234240140218414,0.3791574653870029
108,0.19776420299207587,0.5480220471396606,0.532152696394343,0.24620179168600131,0.4320600316977732,0.2817148602504176,0.18648737673566274,0.44328756253975143,0.6818173181467273,0.534057599841546,0.7108609247703477,0.5291454157018762,0.16753157618505288,0.3525501091488543
